student_id,date,study_week,mood_score_avg,happy_avg,sad_avg,mood1_score_avg,mood2_score_avg,num_mood_surveys,stress_avg,stress_max,num_stress_surveys,sleep_hours,sleep_rate,sleep_category,exercised_today,walked_today,exercise_intensity,social_avg,social_max,total_talking_minutes,num_conversations,unique_devices_nearby,total_bt_scans,fraction_walking,fraction_stationary,fraction_running,day_of_week,is_weekend
u18,2013-04-04,,,,,,,,,,,,,,,,,,,12.433333333333334,3.0,,,0.0,1.0,0.0,3,False
u18,2013-04-05,,,,,,,,1.0,1.0,2.0,5.0,1.0,under 5h,True,False,4.0,2.0,3.0,427.53333333333336,35.0,,,0.026878359794974372,0.9677459682460308,0.0,4,False
u18,2013-04-06,,,,,,,,,,,8.0,1.0,7 to 9h,,,,2.0,2.0,426.76666666666665,23.0,,,0.04771753582508494,0.8148914167528438,0.001625055399615896,5,True
u18,2013-04-07,,,,,,,,,,,,,,,,,,,42.0,12.0,1.0,1.0,0.0,0.9835820895522388,0.0,6,True
u18,2013-04-08,,,,,,,,1.0,1.0,1.0,7.0,1.0,5 to 7h,False,True,1.0,2.0,3.0,429.0833333333333,22.0,33.0,66.0,0.05344722391702258,0.9159243441122635,0.005979255643685174,0,False
u18,2013-04-09,,,,,,,,1.0,1.0,2.0,7.0,1.0,5 to 7h,True,False,3.0,,,304.06666666666666,21.0,15.0,73.0,0.027646987806350356,0.9654714475431607,0.004708438971387179,1,False
u18,2013-04-10,,,,,,,,,,,5.0,4.0,under 5h,,,,3.0,3.0,246.73333333333335,21.0,27.0,60.0,0.045832314837448054,0.9343681251527743,0.012710828648252261,2,False
u18,2013-04-11,,,,,,,,,,,5.0,3.0,under 5h,True,,3.0,2.0,2.0,,,57.0,104.0,0.08118398427904691,0.8857774502579219,0.009334315892901008,3,False
u18,2013-04-12,,,,,,,,,,,0.0,4.0,under 5h,,,,1.0,1.0,,,14.0,33.0,0.01828087167070218,0.9213075060532687,0.005932203389830509,4,False
u18,2013-04-13,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0.01122646064703042,0.9872042491549976,0.0,5,True
u18,2013-04-14,,,,,,,,,,,5.0,1.0,under 5h,,,,,,,,3.0,4.0,0.03717245581962218,0.9500304692260817,0.0017062766605728215,6,True
u18,2013-04-15,,,,,,,,3.0,3.0,1.0,,,,,,,,,75.46666666666667,10.0,64.0,231.0,0.016995073891625617,0.9644088669950739,0.010591133004926109,0,False
u18,2013-04-16,,,,,,,,,,,,,,,,,,,555.0833333333334,34.0,27.0,51.0,0.04785276073619632,0.9258895705521473,0.009570552147239264,1,False
u18,2013-04-17,,,,,,,,,,,7.0,2.0,5 to 7h,,,,3.0,3.0,456.6666666666667,34.0,36.0,42.0,0.065673828125,0.9161376953125,0.002685546875,2,False
u18,2013-04-18,,,,,,,,1.0,1.0,1.0,6.0,1.0,5 to 7h,True,False,2.0,2.0,2.0,,,,,0.047183613752743235,0.9264813460131676,0.018288222384784197,3,False
u18,2013-04-19,,,,,,,,,,,,,,,,,,,,,,,0.013877156992880415,0.9840714371907807,0.0,4,False
u18,2013-04-20,,,,,,,,1.0,1.0,1.0,,,,,,,,,222.18333333333334,21.0,,,0.021797697771246634,0.9621601763409258,0.0009796718099436689,5,True
u18,2013-04-21,,,,,,,,1.0,1.0,1.0,7.0,1.0,5 to 7h,,,,1.5,2.0,265.51666666666665,30.0,,,0.04125091263081042,0.9509613044536384,0.0,6,True
u18,2013-04-22,,,,,,,,,,,,,,,,,1.0,1.0,322.3,24.0,,,0.00375439021436357,0.9930967663800412,0.0023010778733196075,0,False
u18,2013-04-23,,,,,,,,,,,,,,,,,1.0,1.0,805.0666666666667,53.0,,,0.05001880406167732,0.9033471229785633,0.003886172746646609,1,False
u18,2013-04-24,,,,,,,,,,,,,,,,,,,205.75,32.0,,,0.05059938667410092,0.9471703373292445,0.0005575689991636465,2,False
u18,2013-04-25,,,,,,,,,,,,,,,,,,,447.96666666666664,41.0,58.0,160.0,0.05063291139240506,0.9232594936708861,0.004549050632911392,3,False
u18,2013-04-26,5.0,,,,,0.0,0.0,3.0,3.0,1.0,,,,,,,,,552.55,59.0,70.0,307.0,0.04605911330049261,0.8253694581280788,0.010098522167487686,4,False
u18,2013-04-27,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,5,True
u18,2013-04-28,,,,,,,,,,,,,,,,,,,,,41.0,211.0,0.037813598351714946,0.8396557992970549,0.005090292085807781,6,True
u18,2013-04-29,5.0,,,,1.0,,0.0,3.0,3.0,1.0,,,,,,,,,,,74.0,471.0,0.038771212684256165,0.9410380279945497,0.0004954787563483216,0,False
u18,2013-04-30,,,,,,,,3.0,3.0,1.0,0.0,4.0,under 5h,,,,,,,,41.0,240.0,0.021871504908661615,0.9707965701503666,0.0,1,False
u18,2013-05-01,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.9933918058392407,0.0,2,False
u18,2013-05-02,,,,,,,,,,,4.0,2.0,under 5h,,,,,,,,56.0,85.0,0.0389752306945119,0.957625060709082,0.0013355998057309373,3,False
u18,2013-05-03,,,,,,,,,,,7.0,3.0,5 to 7h,,,,1.0,1.0,118.56666666666666,11.0,40.0,133.0,0.016728167281672816,0.9728167281672817,0.0,4,False
u18,2013-05-04,6.0,,,,,2.0,0.0,,,,,,,,,,,,120.63333333333333,16.0,16.0,110.0,0.01103431550866982,0.9883594034194253,0.00024251242876197404,5,True
u18,2013-05-05,,,,,,,,,,,,,,,,,,,87.63333333333333,11.0,,,0.0,0.9984384384384385,0.0,6,True
u18,2013-05-06,,,,,,,,,,,,,,,,,,,150.96666666666667,13.0,14.0,21.0,0.011466505733252867,0.9770669885334943,0.0,0,False
u18,2013-05-07,,,,,,,,,,,,,,,,,,,499.0833333333333,28.0,44.0,240.0,0.031426067359459124,0.961938149492926,0.0006260172780768749,1,False
u18,2013-05-08,,,,,,,,,,,,,,,,,,,95.08333333333334,5.0,63.0,179.0,0.01708150317227916,0.9775500244021474,0.0,2,False
u18,2013-05-10,7.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,4,False
u18,2013-05-14,,,,,,,,,,,,,,,,,,,204.21666666666667,23.0,17.0,48.0,0.04950495049504951,0.9268187688334051,0.0,1,False
u18,2013-05-15,,,,,,,,,,,8.0,1.0,7 to 9h,,,,,,272.05,34.0,73.0,339.0,0.02386721589532348,0.9740731766416283,0.000726920281075842,2,False
u18,2013-05-16,8.0,-1.0,1.0,2.0,,,1.0,,,,,,,,,,,,390.1166666666667,34.0,43.0,147.0,0.045177788602045785,0.9456892352654652,0.0,3,False
u18,2013-05-17,,,,,,,,,,,,,,,,,,,55.5,11.0,,,0.0,1.0,0.0,4,False
u18,2013-05-18,,,,,,,,,,,,,,,,,,,226.8,17.0,2.0,2.0,0.01431665062560154,0.9797882579403272,0.0,5,True
u18,2013-05-19,,,,,,,,,,,,,,,,,,,266.26666666666665,20.0,28.0,222.0,0.0033197525275388564,0.9960766561038177,0.0,6,True
u18,2013-05-20,,,,,,,,,,,,,,,,,,,232.55,14.0,10.0,26.0,0.02827648114901257,0.9582585278276481,0.004712746858168761,0,False
u18,2013-05-21,,,,,,,,,,,,,,,,,,,177.93333333333334,25.0,,,0.0,0.9998800815445497,0.0,1,False
u18,2013-05-22,,,,,,,,,,,,,,,,,,,118.83333333333333,9.0,,,0.0,1.0,0.0,2,False
u18,2013-05-23,,,,,,,,,,,,,,,,,,,423.9,29.0,78.0,1781.0,0.027033639143730887,0.9646483180428135,0.0006116207951070336,3,False
u18,2013-05-24,,,,,,,,,,,,,,,,,,,161.03333333333333,13.0,6.0,6.0,0.0002407028523288001,0.9989168371645204,0.0,4,False
u18,2013-05-25,,,,,,,,,,,,,,,,,,,331.15,29.0,48.0,7317.0,0.005215281989084293,0.9865372953305034,0.0003638568829593693,5,True
u18,2013-05-26,9.0,,,,,2.0,0.0,,,,1.0,1.0,under 5h,,,,,,187.0,20.0,32.0,2762.0,0.01854828737479906,0.9724248794361321,0.0,6,True
u18,2013-05-27,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.010905526283543684,0.9802720254870727,0.0,0,False
u18,2013-05-28,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1,False
u18,2013-05-29,,,,,,,,,,,1.0,1.0,under 5h,,,,,,163.71666666666667,10.0,61.0,4859.0,0.010104790419161677,0.9760479041916168,0.002619760479041916,2,False
u19,2013-03-27,,,,,,,,2.0,4.0,3.0,8.0,1.0,7 to 9h,,,,2.0,2.0,363.56666666666666,33.0,42.0,122.0,0.027086652776075498,0.9626179678882216,0.0,2,False
u19,2013-03-28,,,,,,,,1.0,1.0,2.0,8.0,2.0,7 to 9h,,,,,,493.78333333333336,31.0,32.0,77.0,0.06642246642246642,0.9168498168498168,0.0,3,False
u19,2013-03-29,,,,,,,,1.0,1.0,2.0,7.0,2.0,5 to 7h,,,,2.0,2.0,314.8,29.0,22.0,69.0,0.06009705113848451,0.9310688067686947,0.0,4,False
u19,2013-03-30,,,,,,,,1.5,2.0,2.0,,,,,,,1.0,1.0,289.4166666666667,33.0,8.0,28.0,0.21304044630404462,0.6084379358437936,0.003486750348675035,5,True
u19,2013-03-31,,,,,,,,,,,,,,,,,,,39.0,2.0,2.0,11.0,0.004457652303120356,0.9851411589895989,0.0,6,True
u19,2013-04-01,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,,,,3.0,3.0,281.8666666666667,31.0,27.0,88.0,0.04030104394270454,0.9327506676377761,0.0,0,False
u19,2013-04-02,,,,,,,,1.0,1.0,2.0,8.0,1.0,7 to 9h,True,False,3.0,,,407.8833333333333,47.0,40.0,103.0,0.06010861515675142,0.9063194273019007,0.00024685262898049864,1,False
u19,2013-04-03,,,,,,,,1.5,2.0,2.0,8.0,2.0,7 to 9h,,,,1.0,1.0,448.8,38.0,27.0,88.0,0.051574176160725224,0.9226999877496018,0.0004900159255175794,2,False
u19,2013-04-04,,,,,,,,1.3333333333333333,2.0,3.0,7.0,2.0,5 to 7h,True,True,2.3333333333333335,3.5,4.0,491.23333333333335,29.0,21.0,94.0,0.04465263414040638,0.9425720890619297,0.0002433386056697895,3,False
u19,2013-04-05,,,,,,,,2.0,2.0,1.0,7.0,2.0,5 to 7h,True,,5.0,,,330.5,19.0,20.0,64.0,0.036308439587128115,0.9459623557984214,0.002064359441408622,4,False
u19,2013-04-06,,,,,,,,2.0,2.0,1.0,5.0,2.0,under 5h,,,,3.0,3.0,325.26666666666665,35.0,16.0,113.0,0.019766728054020872,0.9742173112338858,0.0,5,True
u19,2013-04-07,,,,,,,,3.0,3.0,1.0,7.0,2.0,5 to 7h,,,,,,349.81666666666666,39.0,28.0,113.0,0.04095770539620807,0.9518716577540107,0.0,6,True
u19,2013-04-08,,,,,,,,1.6666666666666667,2.0,3.0,8.0,1.0,7 to 9h,True,False,3.0,2.0,2.0,392.15,32.0,26.0,92.0,0.03743119266055046,0.9510703363914373,0.0,0,False
u19,2013-04-09,,,,,,,,1.3333333333333333,2.0,3.0,8.0,1.0,7 to 9h,True,,2.0,,,363.4166666666667,45.0,23.0,90.0,0.07088075210291934,0.9132855022266205,0.0008659079663532904,1,False
u19,2013-04-10,,,,,,,,2.0,2.0,1.0,8.0,1.0,7 to 9h,False,,1.0,3.0,3.0,421.85,33.0,34.0,104.0,0.04732131911241878,0.9307343386048792,0.002697070001225941,2,False
u19,2013-04-11,,,,,,,,2.0,2.0,2.0,7.0,1.0,5 to 7h,True,,5.0,4.0,4.0,407.31666666666666,53.0,29.0,125.0,0.04032551925179157,0.9467994655654075,0.0,3,False
u19,2013-04-12,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,True,False,3.5,3.0,3.0,508.91666666666663,23.0,43.0,182.0,0.034209885561236913,0.9634769905040176,0.0,4,False
u19,2013-04-13,,,,,,,,2.0,2.0,1.0,7.0,2.0,5 to 7h,,,,4.0,4.0,560.3833333333333,38.0,6.0,57.0,0.03519781718963165,0.955525238744884,0.0,5,True
u19,2013-04-14,,,,,,,,1.5,2.0,2.0,8.0,1.0,7 to 9h,,,,4.5,5.0,437.18333333333334,32.0,33.0,102.0,0.046339090245682314,0.9445390415957188,0.0,6,True
u19,2013-04-15,,,,,,,,1.5,2.0,2.0,8.0,1.0,7 to 9h,True,False,5.0,,,169.3,16.0,39.0,183.0,0.01160541586073501,0.9671179883945842,0.0,0,False
u19,2013-04-16,,,,,,,,2.0,2.0,2.0,7.0,2.0,5 to 7h,False,,1.0,4.0,4.0,326.4166666666667,30.0,43.0,165.0,0.054761327841046765,0.9356675551247879,0.000121153380179307,1,False
u19,2013-04-17,,,,,,,,2.0,2.0,2.0,7.0,2.0,5 to 7h,True,,5.0,4.0,4.0,513.2,27.0,61.0,225.0,0.06702048876820538,0.8915082695630708,0.003455936805726981,2,False
u19,2013-04-18,,,,,,,,2.0,2.0,2.0,6.0,3.0,5 to 7h,,,,4.0,4.0,428.8833333333333,39.0,89.0,279.0,0.06963414634146342,0.8636585365853658,0.0,3,False
u19,2013-04-19,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,True,False,3.5,4.0,4.0,256.1333333333333,35.0,49.0,178.0,0.022752428975525766,0.9715902103062354,0.0,4,False
u19,2013-04-20,,,,,,,,,,,,,,,,,,,4.7,2.0,2.0,21.0,0.000482392667631452,0.9984322238301978,0.0,5,True
u19,2013-04-21,,,,,,,,2.0,2.0,1.0,,,,True,False,5.0,5.0,5.0,17.166666666666668,3.0,35.0,82.0,0.007877832989940613,0.9893346261059266,0.0,6,True
u19,2013-04-22,,,,,,,,,,,3.0,2.0,under 5h,True,,4.0,5.0,5.0,82.95,22.0,68.0,344.0,0.023624953857511996,0.9676387350805955,0.0,0,False
u19,2013-04-23,,,,,,,,1.0,1.0,1.0,9.0,1.0,7 to 9h,,,,4.0,4.0,439.35,28.0,62.0,190.0,0.04589401542038918,0.944682413413291,0.0023252967812997186,1,False
u19,2013-04-24,,,,,,,,,,,,,,False,,1.0,,,118.03333333333333,24.0,18.0,59.0,0.010643444605708756,0.9696419932268989,0.0,2,False
u19,2013-04-25,5.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,5 to 7h,,,,,,421.81666666666666,43.0,62.0,215.0,0.07175272905678891,0.9148779590334846,0.0015945050901508646,3,False
u19,2013-04-26,5.0,1.0,2.0,1.0,2.0,1.5,1.0,1.0,1.0,1.0,8.0,1.0,7 to 9h,True,False,5.0,5.0,5.0,221.31666666666666,35.0,46.0,160.0,0.013424456919697339,0.9305589455699292,0.002074688796680498,4,False
u19,2013-04-27,5.0,,,,,1.0,0.0,,,,,,,,,,,,181.83333333333334,36.0,26.0,302.0,0.021947374802958653,0.9755062446950407,0.0025463805020007274,5,True
u19,2013-04-28,5.0,-2.0,1.0,3.0,,,1.0,2.0,2.0,1.0,,,,True,False,5.0,,,5.75,2.0,21.0,85.0,0.01686217008797654,0.9789833822091887,0.0,6,True
u19,2013-04-29,,,,,,,,3.0,3.0,2.0,6.0,2.0,5 to 7h,True,False,5.0,,,,,69.0,328.0,0.05391543657743308,0.9373279959969978,0.0012509382036527395,0,False
u19,2013-04-30,5.0,,,,0.0,,0.0,,,,,,,,,,,,,,68.0,657.0,0.02346111984520498,0.9749667432579514,0.0007256016446970613,1,False
u19,2013-05-01,6.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,2.0,5 to 7h,,,,3.0,3.0,260.1333333333333,18.0,41.0,193.0,0.02460307841473761,0.9466731305296328,0.0006059871530723549,2,False
u19,2013-05-02,6.0,,,,,2.0,0.0,2.0,2.0,1.0,8.0,1.0,7 to 9h,,,,,,10.600000000000001,3.0,47.0,163.0,0.06244653550042772,0.9142123915434437,0.0,3,False
u19,2013-05-03,6.0,,,,2.0,2.0,0.0,1.0,1.0,2.0,8.0,1.0,7 to 9h,True,False,2.5,3.0,3.0,,,54.0,163.0,0.02588918461166223,0.9559641906605372,0.00012097749818533752,4,False
u19,2013-05-04,,,,,,,,,,,,,,,,,,,34.31666666666667,10.0,2.0,21.0,0.0004811740647179117,0.9527246481414652,0.0,5,True
u19,2013-05-05,6.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,True,,5.0,3.0,3.0,16.833333333333336,5.0,2.0,12.0,0.0025228255646323884,0.9648005766458434,0.0,6,True
u19,2013-05-06,6.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,8.0,1.0,7 to 9h,True,False,3.0,5.0,5.0,148.78333333333333,21.0,77.0,437.0,0.026718960656943253,0.9689912979531805,0.001961024635371982,0,False
u19,2013-05-07,6.0,,,,,1.0,0.0,3.0,3.0,2.0,,,,False,,1.0,,,317.6166666666667,45.0,75.0,595.0,0.02790923431622376,0.9685717752699915,0.0,1,False
u19,2013-05-08,,,,,,,,2.0,3.0,3.0,,,,,,,,,2.3833333333333333,1.0,79.0,399.0,0.053551912568306013,0.9199757134183364,0.00036429872495446266,2,False
u19,2013-05-09,7.0,,,,,2.0,0.0,2.0,2.0,2.0,,,,,,,,,5.883333333333334,1.0,47.0,233.0,0.04562553088217449,0.9330178376410629,0.0,3,False
u19,2013-05-10,7.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,10.0,1.0,over 9h,,,,2.5,3.0,253.98333333333335,27.0,30.0,110.0,0.02672172962468116,0.9467994655654075,0.0004858496295396575,4,False
u19,2013-05-11,,,,,,,,,,,9.0,2.0,7 to 9h,True,False,3.0,4.0,4.0,236.58333333333334,20.0,28.0,70.0,0.028145092806017225,0.9673662501516438,0.00024263011039670022,5,True
u19,2013-05-12,7.0,2.0,3.0,1.0,,1.0,1.0,4.0,4.0,1.0,11.0,1.0,over 9h,,,,5.0,5.0,107.63333333333334,30.0,49.0,263.0,0.02108579738245274,0.9749151720794959,0.0,6,True
u19,2013-05-13,7.0,0.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,10.0,2.0,over 9h,True,False,4.0,,,214.31666666666666,26.0,62.0,387.0,0.02135102533172497,0.9776839565741857,0.0,0,False
u19,2013-05-14,,,,,,,,1.0,1.0,2.0,8.0,2.0,7 to 9h,,,,3.0,3.0,283.7166666666667,41.0,81.0,524.0,0.027413876758854924,0.9685832120329937,0.0,1,False
u19,2013-05-15,8.0,0.0,1.0,1.0,,,1.0,2.5,4.0,2.0,9.0,2.0,7 to 9h,False,False,1.0,,,509.48333333333335,34.0,72.0,294.0,0.06544244515651959,0.9233423712102539,0.00012324377618930243,2,False
u19,2013-05-16,8.0,0.0,1.0,1.0,,,1.0,3.0,3.0,2.0,6.0,2.0,5 to 7h,,,,,,3.6,1.0,36.0,126.0,0.04914817992401029,0.9431302855742125,0.0,3,False
u19,2013-05-17,8.0,-0.5,1.0,1.5,2.0,1.0,2.0,3.0,3.0,2.0,6.0,2.0,5 to 7h,False,False,1.0,4.0,4.0,,,29.0,98.0,0.03766827219958009,0.9482524391750031,0.0,4,False
u19,2013-05-18,8.0,0.0,1.0,1.0,,,1.0,,,,13.0,1.0,over 9h,False,False,1.0,,,,,35.0,192.0,0.03349108117946851,0.9525543016624196,0.0018201674554058974,5,True
u19,2013-05-19,8.0,0.0,1.0,1.0,,2.0,1.0,4.0,4.0,1.0,12.0,1.0,over 9h,,,,,,40.0,10.0,22.0,76.0,0.03529268589509554,0.9358646708044298,0.0,6,True
u19,2013-05-20,8.0,1.0,2.0,1.0,0.0,2.0,1.0,2.5,4.0,2.0,12.0,1.0,over 9h,,,,,,217.55,21.0,69.0,244.0,0.025018129079042786,0.9535895576504714,0.0,0,False
u19,2013-05-21,8.0,0.5,1.5,1.0,0.0,0.0,2.0,1.0,1.0,3.0,,,,True,False,4.0,3.0,3.0,403.15000000000003,40.0,90.0,342.0,0.056508948271635204,0.9262074037754352,0.001225790634959549,1,False
u19,2013-05-22,9.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,3.0,11.0,1.0,over 9h,False,False,1.0,4.0,4.0,307.26666666666665,32.0,55.0,328.0,0.010921004732435385,0.9866521053270234,0.0,2,False
u19,2013-05-23,9.0,,,,1.0,,0.0,2.5,3.0,2.0,,,,True,False,2.0,,,461.95,31.0,57.0,133.0,0.04658077304261645,0.9399157581764123,0.00421209117938553,3,False
u19,2013-05-24,9.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5,4.0,2.0,11.0,3.0,over 9h,False,False,1.0,3.0,3.0,341.3333333333333,17.0,58.0,331.0,0.02054211741825696,0.9783639236659779,0.0,4,False
u19,2013-05-25,9.0,,,,1.0,1.0,0.0,2.0,3.0,2.0,11.0,2.0,over 9h,False,True,1.0,3.0,3.0,294.3333333333333,42.0,51.0,416.0,0.02090677039017868,0.9770268627689316,0.0,5,True
u19,2013-05-26,9.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,9.0,2.0,7 to 9h,False,False,1.0,3.0,3.0,509.1333333333333,37.0,63.0,1388.0,0.011269995152690258,0.9861851672321862,0.0,6,True
u19,2013-05-27,9.0,,,,1.0,,0.0,,,,6.0,2.0,5 to 7h,,,,,,559.8166666666666,44.0,75.0,1393.0,0.008415328845157949,0.9906784049715174,0.0,0,False
u19,2013-05-28,9.0,,,,,0.0,0.0,,,,,,,,,,,,487.3666666666667,67.0,66.0,542.0,0.030292015024839452,0.9664364473524779,0.0003635041802980734,1,False
u19,2013-05-29,10.0,2.0,3.0,1.0,,,1.0,4.0,4.0,1.0,1.0,4.0,under 5h,False,False,1.0,,,575.3333333333334,38.0,77.0,523.0,0.053984941042761754,0.9313822986219633,0.00468816593266089,2,False
u19,2013-05-30,,,,,,,,,,,,,,,,,,,84.85,30.0,1.0,17.0,0.0016817593790426908,0.8152652005174644,0.0,3,False
u19,2013-05-31,10.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,14.0,1.0,over 9h,False,False,1.0,6.0,6.0,344.3,30.0,26.0,41.0,0.03907681035535474,0.9461472707290267,0.006716326779826596,4,False
u19,2013-06-01,10.0,,,,2.0,,0.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,5,True
u20,2013-03-27,,,,,,,,4.0,4.0,1.0,7.0,1.0,5 to 7h,,,,3.0,3.0,199.86666666666667,16.0,9.0,11.0,0.10743801652892562,0.8556473829201102,0.016253443526170797,2,False
u20,2013-03-28,,,,,,,,,,,7.0,2.0,5 to 7h,,,,,,320.6,31.0,16.0,33.0,0.04500669018367595,0.9367473543364554,0.0002432794063982484,3,False
u20,2013-03-29,,,,,,,,1.0,1.0,2.0,,,,,,,3.0,3.0,180.35,30.0,5.0,6.0,0.0587453160884806,0.9315846730327572,0.0006043756799226399,4,False
u20,2013-03-30,,,,,,,,,,,,,,,,,,,141.18333333333334,23.0,6.0,9.0,0.024412999533509564,0.9741875291556523,0.0013994713108381278,5,True
u20,2013-03-31,,,,,,,,,,,,,,,,,,,10.75,2.0,2.0,8.0,0.05827505827505827,0.9230769230769231,0.0,6,True
u20,2013-04-01,,,,,,,,,,,6.0,1.0,5 to 7h,,,,,,265.40000000000003,36.0,25.0,62.0,0.06479990087969273,0.909676619997522,0.001982406145459051,0,False
u20,2013-04-02,,,,,,,,,,,6.0,1.0,5 to 7h,False,,2.0,,,306.5333333333333,32.0,16.0,42.0,0.05270204479065239,0.932570593962999,0.0014605647517039922,1,False
u20,2013-04-03,,,,,,,,1.0,1.0,1.0,6.0,1.0,5 to 7h,,,,2.0,2.0,225.6,28.0,16.0,45.0,0.04378942261038331,0.9517224648229015,0.001698204754973314,2,False
u20,2013-04-04,,,,,,,,1.0,1.0,1.0,7.0,2.0,5 to 7h,,,,3.0,3.0,228.03333333333333,24.0,11.0,27.0,0.03910139647844566,0.9584699453551913,0.0,3,False
u20,2013-04-05,,,,,,,,,,,3.0,4.0,under 5h,,,,,,241.98333333333332,43.0,,,0.0,1.0,0.0,4,False
u20,2013-04-06,,,,,,,,1.0,1.0,1.0,,,,,,,,,216.16666666666666,32.0,1.0,3.0,0.00024041351123933166,0.9995191729775214,0.0,5,True
u20,2013-04-07,,,,,,,,1.0,1.0,2.0,7.0,2.0,5 to 7h,False,False,4.0,,,86.5,22.0,,,0.0024354603019970775,0.9934242571846079,0.0,6,True
u20,2013-04-08,,,,,,,,,,,7.0,1.0,5 to 7h,,,,1.0,1.0,426.70000000000005,35.0,11.0,23.0,0.01203079884504331,0.9860442733397498,0.0,0,False
u20,2013-04-09,,,,,,,,,,,,,,,,,,,187.96666666666667,25.0,31.0,62.0,0.039462534802082075,0.9560585885486018,0.000484202881007142,1,False
u20,2013-04-10,,,,,,,,,,,7.0,2.0,5 to 7h,,,,,,195.96666666666667,31.0,12.0,23.0,0.007749122169754208,0.9886184768131735,0.000484320135609638,2,False
u20,2013-04-11,,,,,,,,2.0,2.0,1.0,8.0,3.0,7 to 9h,,,,2.0,2.0,356.05,31.0,11.0,41.0,0.020982413583990295,0.973438447543966,0.001212856276531231,3,False
u20,2013-04-12,,,,,,,,,,,6.0,2.0,5 to 7h,,,,,,322.93333333333334,42.0,32.0,109.0,0.029375914188200878,0.9664797659678206,0.0017064846416382253,4,False
u20,2013-04-13,,,,,,,,,,,,,,,,,,,298.1,38.0,7.0,64.0,0.01477772349780166,0.9803370786516854,0.0009770395701025891,5,True
u20,2013-04-14,,,,,,,,,,,,,,,,,,,268.76666666666665,35.0,16.0,108.0,0.012501502584445245,0.9842529150138237,0.0006010337780983291,6,True
u20,2013-04-15,,,,,,,,,,,,,,,,,,,34.949999999999996,3.0,3.0,51.0,0.0,1.0,0.0,0,False
u20,2013-04-19,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,4,False
u20,2013-04-20,,,,,,,,,,,,,,,,,,,126.86666666666666,33.0,4.0,94.0,0.0,1.0,0.0,5,True
u20,2013-04-21,,,,,,,,,,,,,,,,,,,58.18333333333334,17.0,5.0,84.0,0.0,1.0,0.0,6,True
u20,2013-04-22,,,,,,,,,,,,,,,,,,,132.41666666666666,22.0,4.0,78.0,0.003547834597504282,0.9843405921213604,0.0,0,False
u20,2013-04-23,,,,,,,,,,,,,,,,,,,170.91666666666666,19.0,33.0,214.0,0.03214501510574018,0.9632628398791541,0.0009667673716012085,1,False
u20,2013-04-24,,,,,,,,,,,,,,,,,,,52.8,19.0,23.0,167.0,0.02313749242883101,0.960145366444579,0.0004845548152634767,2,False
u20,2013-04-25,,,,,,,,,,,,,,,,,,,296.01666666666665,28.0,53.0,388.0,0.030857421636784975,0.9630442736919137,0.00024393218685205513,3,False
u20,2013-04-26,,,,,,,,,,,,,,,,,,,242.45000000000002,38.0,5.0,113.0,0.03613151872817054,0.9591713838371673,0.0003613151872817054,4,False
u20,2013-04-27,,,,,,,,,,,,,,,,,,,140.01666666666665,13.0,36.0,103.0,0.04953972868217054,0.9401647286821705,0.0010901162790697674,5,True
u20,2013-04-28,,,,,,,,,,,,,,,,,,,115.61666666666667,28.0,32.0,173.0,0.02750395521479859,0.9243032737008641,0.00012169891687963977,6,True
u20,2013-04-29,,,,,,,,,,,,,,,,,,,162.35,23.0,38.0,172.0,0.032492307692307695,0.9356307692307693,0.0011076923076923078,0,False
u20,2013-04-30,,,,,,,,,,,,,,,,,,,61.65,22.0,16.0,117.0,0.03428709404805022,0.960642279367379,0.0016902088615236026,1,False
u20,2013-05-01,,,,,,,,,,,,,,,,,,,59.516666666666666,9.0,30.0,215.0,0.0167276529012023,0.9775222164140094,0.004704652378463147,2,False
u20,2013-05-04,,,,,,,,,,,,,,,,,,,125.26666666666667,20.0,5.0,30.0,0.0697357668210297,0.90738218469082,0.017433941705257423,5,True
u20,2013-05-05,,,,,,,,,,,,,,,,,,,109.16666666666667,7.0,4.0,208.0,0.0,0.9997599327811787,0.00012003360941063497,6,True
